amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,Hour,Day,IsNight,IsBusinessHours,amount_log,amount_sqrt,balance_change_orig,balance_change_orig_pct,sender_depleted,balance_change_dest,balance_change_dest_pct,receiver_new_account,expected_balance_orig,balance_inconsistent,tx_count_24h,tx_count_7d,avg_amount_30d,max_amount_30d,std_amount_30d,is_amount_unusual,is_new_high_amount,amount_vs_avg_ratio,usual_hour_customer,is_unusual_hour,type_encoded,isFraud
337994.64,337994.64,0.0,0.0,337994.64,16,3,0,1,12.730788274973674,581.3730643915317,-337994.64,-0.9999970413819539,1,337994.64,337994.64,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.0437496337971894,-1.0,0,1,1
736677.36,736677.36,0.0,190199.92,926877.28,2,24,1,0,13.509906658003013,858.2991087027879,-736677.36,-0.9999986425554838,1,736677.36,3.8731535052511834,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,4.454461422011545,-1.0,0,1,1
353783.72,0.0,0.0,1639764.23,1993547.95,12,16,0,1,12.776443871533239,594.7972091393839,0.0,0.0,1,353783.72,0.21575266600816995,0,-353783.72,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.1392213444373183,-1.0,0,4,0
286574.6,0.0,0.0,2121464.95,2408039.55,16,8,0,1,12.565757654673769,535.3266292647882,0.0,0.0,1,286574.5999999996,0.13508328992977692,0,-286574.6,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.7328284667637806,-1.0,0,1,0
64390.57,31971.0,0.0,293745.52,358136.09,14,6,0,1,11.072738002903092,253.7529704259637,-31971.0,-0.9999687226323033,1,64390.57000000001,0.21920453729970998,0,-32419.57,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.389349972702207,-1.0,0,1,0
10000000.0,32542664.27,22542664.27,0.0,0.0,17,25,0,1,16.118095750958314,3162.2776601683795,-10000000.0,-0.3072889057190613,0,0.0,0.0,1,22542664.27,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,60.46692438072951,-1.0,0,4,1
7578130.45,7578130.45,0.0,1922837.25,9500967.7,20,18,0,0,15.840777216675743,2752.8404330799854,-7578130.45,-0.9999998680413494,1,7578130.449999999,3.9411169660266534,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,45.82262408674537,-1.0,0,1,1
32660.58,32660.58,0.0,0.0,0.0,18,26,0,0,10.393954742574158,180.72238378241917,-32660.58,-0.9999693829875959,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.19748848210907669,-1.0,0,4,1
77736.94,220662.65,142925.71,164121.94,241858.88,12,11,0,1,11.261098705470094,278.8134501777129,-77736.94,-0.35228702144644125,0,77736.94,0.47365066699390107,0,142925.71,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.47005136725693075,-1.0,0,1,0
269692.53,269692.53,0.0,0.0,0.0,5,25,1,0,12.505041519221972,519.3192948466291,-269692.53,-0.999996292087541,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.6307477817557627,-1.0,0,4,1
494453.52,494453.52,0.0,0.0,0.0,2,9,1,0,13.111210454126674,703.1738903002586,-494453.52,-0.999997977569302,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.9898083603625527,-1.0,0,4,1
6844.73,6844.73,0.0,264100.7,270945.42,0,1,1,0,8.831380379223871,82.73288342612022,-6844.73,-0.9998539235406596,1,6844.719999999972,0.02591698576722517,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.04138797713165107,-1.0,0,1,1
816.44,0.0,0.0,0.0,0.0,10,7,0,1,6.706177505582488,28.57341421671551,0.0,0.0,1,0.0,0.0,1,-816.44,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.004936761574140281,-1.0,0,3,0
416248.61,0.0,0.0,1353569.19,1769817.8,17,8,0,1,12.939040383339414,645.1733177991787,0.0,0.0,1,416248.6100000001,0.3075190433973728,0,-416248.61,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.516927322445377,-1.0,0,1,0
202704.1,49544.0,252248.1,4258625.49,4055921.39,13,15,0,1,12.219507492459046,450.22672066415606,202704.1,4.09131294782521,0,-202704.1000000001,-0.04759846877296818,0,-153160.1,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.2256893486363833,-1.0,0,0,0
3372.0,3372.0,0.0,456659.44,460031.44,14,1,0,1,8.12355783506165,58.0689245638319,-3372.0,-0.9997035280166024,1,3372.0,0.007384042287525497,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.020389446901181992,-1.0,0,1,1
2092.34,0.0,0.0,0.0,0.0,21,3,0,0,7.6465161555024395,45.74210314360283,0.0,0.0,1,0.0,0.0,1,-2092.34,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.01265173645587756,-1.0,0,3,0
10651.01,2058069.45,2068720.45,1084362.38,1073711.38,18,6,0,0,9.27350388572422,103.2037305527276,10651.0,0.005175235862309767,0,-10651.0,-0.009822353093480528,0,2047418.44,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.06440338162483938,-1.0,0,0,0
7777.9,51320.7,43542.81,0.0,0.0,19,10,0,0,8.959170219001379,88.19240330096464,-7777.889999999999,-0.15155168281643047,0,0.0,0.0,1,43542.799999999996,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.0470305691140876,-1.0,0,3,0
4130371.73,4130371.73,0.0,857797.35,4988169.08,17,29,0,1,15.233878210259657,2032.3315994197403,-4130371.73,-0.9999997578910996,1,4130371.73,4.815084722417571,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,24.975087506221293,-1.0,0,1,1
555731.98,555731.98,0.0,0.0,0.0,3,9,1,0,13.228043206076327,745.474332220768,-555731.98,-0.9999982005746717,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,3.3603403610613083,-1.0,0,4,1
197176.91,2619295.47,2816472.39,552185.97,355009.06,20,11,0,0,12.191861696620581,444.0460674299458,197176.91999999993,0.07527858043499747,0,-197176.90999999997,-0.35708359797044825,0,2422118.56,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.1922681306595908,-1.0,0,0,0
174809.44,331690.08,506499.53,302178.22,127368.78,13,27,0,1,12.071457465820538,418.10218846592994,174809.45,0.5270248750735173,0,-174809.43999999997,-0.5784959005453782,0,156880.64,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.0570189189517674,-1.0,0,0,0
3725.22,36448.29,32723.07,0.0,0.0,16,16,0,1,8.223149593970271,61.03458036228315,-3725.220000000001,-0.10220281382710064,0,0.0,0.0,1,32723.07,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.022525259604158118,-1.0,0,3,0
2017.43,69562.66,67545.23,0.0,0.0,13,9,0,1,7.610075260474417,44.91581013407195,-2017.4300000000076,-0.02900120551448856,0,0.0,0.0,1,67545.23000000001,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.012198778725341515,-1.0,0,3,0
149136.36,25119284.99,25268421.35,3931052.59,4012827.55,13,15,0,1,11.912623039452578,386.18177067282704,149136.36000000313,0.005937125763024251,0,81774.95999999996,0.020802300993306978,0,24970148.63,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.9017817002537253,-1.0,0,0,0
10000000.0,10000000.0,0.0,879169.43,10879169.43,2,28,1,0,16.118095750958314,3162.2776601683795,-10000000.0,-0.99999990000001,1,10000000.0,11.374358894213492,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,60.46692438072951,-1.0,0,1,1
20854.71,2146.0,0.0,0.0,0.0,10,1,0,1,9.945383050645164,144.41159925712338,-2146.0,-0.999534233814625,1,0.0,0.0,1,-18708.71,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.12610201725520434,-1.0,0,3,0
9737.68,6130.0,15867.68,83003.58,73265.9,10,13,0,1,9.183860863838463,98.67968382600341,9737.68,1.5882694503343664,0,-9737.680000000008,-0.11731497225815742,0,-3607.6800000000003,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.058880756020374216,-1.0,0,0,0
11139.76,454207.0,443067.24,0.0,0.0,23,6,1,0,9.318365733775403,105.54506146665508,-11139.76000000001,-0.024525679864731597,0,0.0,0.0,1,443067.24,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.06735870255394753,-1.0,0,3,0
225324.05,225324.05,0.0,9125.63,234449.67,19,17,0,0,12.325299305326283,474.6831048183619,-225324.05,-0.9999955619670339,1,225324.04,24.68863534513835,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.3624652292509716,-1.0,0,1,1
207039.13,0.0,0.0,424802.89,631842.02,10,7,0,1,12.240667918192466,455.01552720758883,0.0,0.0,1,207039.13,0.4873757865070398,0,-207039.13,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.2519019417562027,-1.0,0,1,0
39466.43,1074.0,0.0,0.0,0.0,11,12,0,1,10.58323105379311,198.6615966914592,-1074.0,-0.9990697674418605,1,0.0,0.0,1,-38392.43,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.23864136383873547,-1.0,0,3,0
1676936.79,1676936.79,0.0,40039.54,1716976.33,11,23,0,1,14.332479944112501,1294.9659416370764,-1676936.79,-0.9999994036749569,1,1676936.79,41.88097338347585,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,10.139921007219328,-1.0,0,1,1
14992.14,14992.14,0.0,0.0,0.0,6,11,1,0,9.61534804214223,122.4423946188574,-14992.14,-0.9999333028304945,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.09065285956853102,-1.0,0,4,1
703882.14,703882.14,0.0,0.0,0.0,21,15,0,0,13.464367627043416,838.9768411583242,-703882.14,-0.999998579309628,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,4.256158813232607,-1.0,0,4,1
173198.42,11198.0,0.0,1138572.49,1470838.54,15,14,0,1,12.062198926375073,416.1711426805083,-11198.0,-0.9999107063130637,1,332266.05000000005,0.29182661718217245,0,-162000.42,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.0472775765001832,-1.0,0,1,0
7821.57,0.0,0.0,0.0,0.0,14,8,0,1,8.964768424048861,88.43964043346173,0.0,0.0,1,0.0,0.0,1,-7821.57,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.047294628172858254,-1.0,0,3,0
3569720.42,3569720.42,0.0,0.0,0.0,18,1,0,0,15.087998117097596,1889.3703766069796,-3569720.42,-0.9999997198660954,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,21.5850014696486,-1.0,0,4,1
111399.15,882203.58,993602.73,213089.09,101689.94,17,1,0,1,11.620883952973516,333.76511201741863,111399.15000000002,0.12627360198016657,0,-111399.15,-0.5227795905478289,0,770804.4299999999,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.6735963979127544,-1.0,0,0,0
4526748.52,4526748.52,0.0,416831.26,4943579.77,12,9,0,1,15.325514694646543,2127.6156889814474,-4526748.52,-0.9999997790909358,1,4526748.51,10.859880446873282,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,27.37185604494192,-1.0,0,1,1
2169679.91,2169679.91,0.0,0.0,2169679.91,22,3,1,0,14.590090668621357,1472.983336633514,-2169679.91,-0.9999995391027338,1,2169679.91,2169679.91,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,13.119387104835802,-1.0,0,1,1
1897921.7,1897921.7,0.0,0.0,0.0,20,29,0,0,14.456270530241502,1377.650790294841,-1897921.7,-0.9999994731081514,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,11.47614879144456,-1.0,0,4,1
1165187.89,1165187.89,0.0,0.0,0.0,12,19,0,1,13.968393769178157,1079.4386920988147,-1165187.89,-0.9999991417700524,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,7.045532803397177,-1.0,0,4,1
47481.9,0.0,0.0,744897.64,792379.54,12,22,0,1,10.768124925207177,217.90341897271827,0.0,0.0,1,47481.90000000002,0.06374276639839216,0,-47481.9,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.28710844567533605,-1.0,0,1,0
31228.56,10621.27,0.0,0.0,0.0,12,7,0,1,10.349120361160903,176.71604341428653,-10621.27,-0.9999058581640271,1,0.0,0.0,1,-20607.29,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.18882949760390744,-1.0,0,3,0
466359.63,466359.63,0.0,910109.57,1376469.2,21,4,0,0,13.05271449793404,682.9052862586436,-466359.63,-0.9999978557366646,1,466359.63,0.5124208479415858,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.8199332481434993,-1.0,0,1,1
374178.28,374178.28,0.0,616364.57,990542.85,20,2,0,0,12.832490319829958,611.7011361768098,-374178.28,-0.9999973274843011,1,374178.28,0.6070720011177783,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.2625409761671436,-1.0,0,1,1
362335.05,362335.05,0.0,0.0,0.0,4,12,1,0,12.800327375107221,601.9427298339934,-362335.05,-0.9999972401310883,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.1909286068837845,-1.0,0,4,1
11424.36,11424.36,0.0,155495.9,166920.26,19,19,0,0,9.343590725112808,106.88479779650612,-11424.36,-0.9999124754055889,1,11424.360000000015,0.0734700177302571,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.0690795912218231,-1.0,0,1,1
342448.63,122196.0,0.0,89389.65,431838.28,9,5,0,1,12.743879860175767,585.1911055373279,-122196.0,-0.9999918164930399,1,342448.63,3.8309222496983746,0,-220252.63,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,2.070681541449442,-1.0,0,1,0
10000000.0,22542664.27,12542664.27,0.0,0.0,17,25,0,1,16.118095750958314,3162.2776601683795,-10000000.0,-0.44360326874516026,0,0.0,0.0,1,12542664.27,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,60.46692438072951,-1.0,0,4,1
33753.71,8263893.15,8297646.85,416536.6,382782.9,17,1,0,1,10.42687524211926,183.72182777231453,33753.699999999255,0.004084478744200669,0,-33753.69999999995,-0.08103398108598109,0,8230139.44,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.20409830301390736,-1.0,0,0,0
3379009.86,3379009.86,0.0,1760983.92,5139993.78,4,9,1,0,15.033093579659893,1838.2083287810442,-3379009.86,-0.9999997040554052,1,3379009.8600000003,1.9188181690959627,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,20.431833368635942,-1.0,0,1,1
44044.79,44044.79,0.0,0.0,44044.79,0,29,1,0,10.692985053584657,209.8685064510633,-44044.79,-0.9999772963545438,1,44044.79,44044.79,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.26632529862951115,-1.0,0,1,1
871745.76,871745.76,0.0,0.0,0.0,2,17,1,0,13.678254247869104,933.6732619069693,-871745.76,-0.9999988528778702,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,5.271178494914158,-1.0,0,4,1
252673.35,349536.0,96862.65,0.0,252673.35,18,6,0,0,12.439856784465032,502.6662411580869,-252673.35,-0.7228801242786886,0,252673.35,252673.35,1,96862.65,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.5278380347475602,-1.0,0,1,0
3295227.84,3295227.84,0.0,0.0,4002861.53,9,1,0,1,15.00798617419001,1815.2762434406504,-3295227.84,-0.9999996965309396,1,4002861.53,4002861.53,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,19.925229261855463,-1.0,0,1,1
22048.19,22048.19,0.0,0.0,0.0,14,21,0,1,10.00103114550638,148.48632933708072,-22048.19,-0.9999546468600434,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.13331862374619566,-1.0,0,4,1
729078.34,729078.34,0.0,0.0,0.0,12,26,0,1,13.499537839088008,853.860843463383,-729078.34,-0.9999986284071635,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,4.40851248524078,-1.0,0,4,1
151.0,151.0,0.0,0.0,0.0,18,6,0,0,5.0238805208462765,12.288205727444508,-151.0,-0.993421052631579,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.0009130505581490156,-1.0,0,4,1
568918.32,568918.32,0.0,0.0,568918.32,11,26,0,1,13.251493910436315,754.2667432679237,-568918.32,-0.9999982422815242,1,568918.32,568918.32,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,3.440074103425167,-1.0,0,1,1
112363.33,112363.33,0.0,0.0,0.0,9,25,0,1,11.629501817321508,335.20639910359705,-112363.33,-0.9999911003785632,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.6794264978276956,-1.0,0,4,1
23134.17,23134.17,0.0,0.0,23134.17,14,29,0,1,10.049109249487865,152.0992110433187,-23134.17,-0.9999567757660739,1,23134.17,23134.17,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.1398852108000941,-1.0,0,1,1
287307.77,0.0,0.0,1069474.0,1356781.77,10,13,0,1,12.5683127700845,536.0109793651619,0.0,0.0,1,287307.77,0.26864374576310807,0,-287307.77,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.7372617202586027,-1.0,0,1,0
6703831.4,6703831.4,0.0,99114.49,6802945.89,4,16,1,0,15.71818992083155,2589.175814810574,-6703831.4,-0.999999850831593,1,6703831.399999999,67.6365661916215,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,40.536006632496004,-1.0,0,1,1
536433.5,536433.5,0.0,0.0,0.0,20,16,0,0,13.192699745994746,732.4162068114003,-536433.5,-0.9999981358395107,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,3.2436483879790066,-1.0,0,4,1
70534.49,137352.0,66817.51,69574.3,140108.8,19,15,0,0,11.163871266390265,265.5833014329026,-70534.49,-0.513527116262477,0,70534.49999999999,1.0137865018188923,0,66817.51,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.42650036730633223,-1.0,0,1,0
275887.11,2075745.64,2351632.75,308542.57,32655.46,11,12,0,1,12.527750663952354,525.2495692525601,275887.1100000001,0.13290981889774375,0,-275887.11,-0.8941593240786058,0,1799858.5299999998,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.6682045017988003,-1.0,0,0,0
4815187.09,4815187.09,0.0,0.0,0.0,16,8,0,1,15.387285665795128,2194.353456032095,-4815187.09,-0.9999997923237927,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,29.115955365009498,-1.0,0,4,1
316656.94,7209.0,323865.94,555663.21,239006.27,17,9,0,1,12.665577416634152,562.722791434646,316656.94,43.91913176144244,0,-316656.93999999994,-0.5698710377621765,0,-309447.94,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.9147271245613202,-1.0,0,0,0
221966.67,0.0,0.0,2242367.97,2464334.64,16,7,0,1,12.310287019618617,471.13338875524414,0.0,0.0,1,221966.66999999993,0.09898757651823906,0,-221966.67,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.3421641849932342,-1.0,0,1,0
219110.27,219110.27,0.0,402986.55,622096.82,6,12,1,0,12.297334961960365,468.0921597292567,-219110.27,-0.9999954361087862,1,219110.26999999996,0.5437147375892877,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.3248924127131225,-1.0,0,1,1
9567.55,27503.0,17935.45,0.0,0.0,19,8,0,0,9.166236957815904,97.81385382449666,-9567.55,-0.3478603112274578,0,0.0,0.0,1,17935.45,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.05785203223588486,-1.0,0,3,0
27956.05,0.0,0.0,0.0,0.0,10,10,0,1,10.238424682913017,167.20062798925127,0.0,0.0,1,0.0,0.0,1,-27956.05,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.16904163613338932,-1.0,0,3,0
548269.98,548269.98,0.0,0.0,548269.98,18,2,0,0,13.214524932761826,740.4525508093006,-548269.98,-0.999998176084388,1,548269.98,548269.98,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,3.315219942088408,-1.0,0,1,1
2054631.55,2054631.55,0.0,0.0,0.0,4,27,1,0,14.535607582138566,1433.3986012271673,-2054631.55,-0.9999995132949685,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,12.423725056411106,-1.0,0,4,1
1165187.89,1165187.89,0.0,0.0,1165187.89,14,21,0,1,13.968393769178157,1079.4386920988147,-1165187.89,-0.9999991417700524,1,1165187.89,1165187.89,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,7.045532803397177,-1.0,0,1,1
3049753.79,3049753.79,0.0,0.0,0.0,11,29,0,1,14.930571748630292,1746.3544285167316,-3049753.79,-0.9999996721047858,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,18.44092317997732,-1.0,0,4,1
14039.95,0.0,0.0,448728.39,462768.35,11,12,0,1,9.549733339108373,118.490294961233,0.0,0.0,1,14039.959999999963,0.031288255935275296,0,-14039.95,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.08489525949592233,-1.0,0,4,0
219170.63,7768.0,226938.63,0.0,0.0,13,9,0,1,12.297610400497355,468.15662977255806,219170.63,28.210919037199126,0,0.0,0.0,1,-211402.63,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.3252573910686847,-1.0,0,0,0
6857.5,54644.0,47786.5,0.0,0.0,21,7,0,0,8.833244037918462,82.81002354787734,-6857.5,-0.12549181077866228,0,0.0,0.0,1,47786.5,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.04146519339408526,-1.0,0,3,0
1305754.09,1305754.09,0.0,0.0,1305754.09,23,28,1,0,14.082292044433776,1142.6959744393957,-1305754.09,-0.9999992341596003,1,1305754.09,1305754.09,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,7.895493381985828,-1.0,0,1,1
2305939.38,2305939.38,0.0,0.0,2305939.38,10,23,0,1,14.650999125183764,1518.5319818825021,-2305939.38,-0.9999995663374437,1,2305939.38,2305939.38,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,13.943306211700628,-1.0,0,1,1
294699.35,10797.0,0.0,0.0,300270.15,14,0,0,1,12.593714356373537,542.8621832472768,-10797.0,-0.9999073902574551,1,300270.15,300270.15,1,-283902.35,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.7819563311500137,-1.0,0,1,0
119091.8,309316.44,190224.64,325926.71,445018.51,13,5,0,1,11.687658300115507,345.09679801470196,-119091.79999999999,-0.38501482489962413,0,119091.79999999999,0.3653932953414731,0,190224.64,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.7201114864964963,-1.0,0,1,0
212539.74,10433.0,0.0,12484991.76,12638107.83,19,6,0,0,12.266888966618188,461.0203249315587,-10433.0,-0.9999041594786275,1,153116.0700000003,0.012264009514732013,0,-202106.74,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.2851624386479912,-1.0,0,1,0
6878.22,37738.04,30859.82,0.0,0.0,13,1,0,1,8.836260552407264,82.9350348164152,-6878.220000000001,-0.1822574183127075,0,0.0,0.0,1,30859.82,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.041590480861402136,-1.0,0,3,0
10507.15,0.0,0.0,0.0,0.0,15,10,0,1,9.259906425541764,102.50439014988578,0.0,0.0,1,0.0,0.0,1,-10507.15,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.0635335044506982,-1.0,0,3,0
47061.52,47061.52,0.0,0.0,0.0,13,28,0,1,10.759232209508959,216.93667278724453,-47061.52,-0.9999787516690564,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.28456653710821894,-1.0,0,4,1
865948.49,865948.49,0.0,0.0,865948.49,10,1,0,1,13.671581860208462,930.563533564474,-865948.49,-0.9999988451982343,1,865948.49,865948.49,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,5.236124186243691,-1.0,0,1,1
72878.02,72878.02,0.0,0.0,0.0,7,22,0,0,11.196556085081632,269.95929322770127,-72878.02,-0.9999862786299816,1,0.0,0.0,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.44067097243572934,-1.0,0,4,1
7596886.83,7596886.83,0.0,1022130.96,8619017.79,11,13,0,1,15.843249225337523,2756.2450598595183,-7596886.83,-0.9999998683671495,1,7596886.829999999,7.43239339664127,0,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,45.93603814785699,-1.0,0,1,1
176274.97,0.0,0.0,3540465.64,3716740.61,18,16,0,0,12.079806057337667,419.8511283776667,0.0,0.0,1,176274.96999999974,0.049788626168215985,0,-176274.97,1,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,1,1.0658805281205364,-1.0,0,1,0
49959.65,5987853.67,6037813.32,2003733.64,1953773.99,18,22,0,0,10.818990974563206,223.51655419677533,49959.65000000037,0.008343497421589956,0,-49959.64999999991,-0.024933266612588934,0,5937894.02,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.3020906378637713,-1.0,0,0,0
1495.92,57575.0,56079.08,0.0,0.0,17,15,0,1,7.311164942777888,38.6771250224212,-1495.9199999999983,-0.02598165902459355,0,0.0,0.0,1,56079.08,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.00904536815196209,-1.0,0,3,0
35641.98,0.0,0.0,0.0,0.0,19,18,0,0,10.481307492006245,188.79083664203623,0.0,0.0,1,0.0,0.0,1,-35641.98,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,0,0,0.21551609094394739,-1.0,0,3,0
5141769.94,5141769.94,0.0,0.0,5141769.94,8,11,0,0,15.452908118946809,2267.5471196868216,-5141769.94,-0.999999805514479,1,5141769.94,5141769.94,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,31.090701414508814,-1.0,0,1,1
3890627.92,3890627.92,0.0,0.0,3890627.92,19,17,0,0,15.174081378619004,1972.4674699472232,-3890627.92,-0.9999997429721466,1,3890627.92,3890627.92,1,0.0,0,0.0,0.0,165378.66999999998,165378.66999999998,0.0,1,1,23.525430423219493,-1.0,0,1,1
